Event,Network,Station,Channel,Label
2020127_084255,KS,EUSB,HG_48,48.7
2020127_084255,KS,EUSB,HH_48,48.7
2020127_084255,KS,GAGA,HG_49,49.04
2020127_084255,KS,GGSA,HG_32,32.69
2020127_084255,KS,GUJA,HG_59,59.71
2020127_084255,KS,GWLA,HG_49,49.0
2020127_084255,KS,JAEA,HG_13,13.87
2020127_084255,KS,KUJA,HG_59,59.71
2020127_084255,KS,PGEA,HG_13,13.19
2020127_084255,KS,SKBA,HG_41,41.82
2020127_084255,KS,SNDA,HG_57,57.78
2020127_084255,KS,SUBA,HG_34,34.27
2020127_084255,KS,TBA2,EL_39,39.54
2020127_084255,KS,TBA2,HG_39,39.54
2020127_084255,KS,UJNA,HG_56,56.62
2020127_084255,KS,ULJ2,HG_51,51.69
2020127_084255,KS,ULJ2,HH_51,51.69
2020127_084255,KS,YCHB,HG_39,39.72
2020127_084255,KS,YCHB,HH_39,39.72
2020127_084255,KS,YEAB,HG_13,13.75
2020127_084255,KS,YEAB,HH_13,13.75
2020127_084255,KS,YEYB,HG_28,28.12
2020127_084255,KS,YEYB,HH_28,28.12
2020127_084255,KS,YODB,HG_57,57.94
2020127_084255,KS,YODB,HH_57,57.94
2020127_084255,KS,YOJB,HG_30,30.43
2020127_084255,KS,YOJB,HH_30,30.43
2020127_084255,KS,YOW2,EL_56,56.09
2020127_084255,KS,YOW2,HG_56,56.09
2020127_090318,KG,KNUD,HG_54,54.5
2020127_090318,KG,KNUD,HH_54,54.5
2020127_090318,KG,MGB,HG_58,58.17
2020127_090318,KG,MGB,HH_58,58.17
2020127_090318,KG,SND,HG_42,42.21
2020127_090318,KG,SND,HH_42,42.21
2020127_090318,KS,ADO2,EL_41,41.83
2020127_090318,KS,ADO2,HG_41,41.83
2020127_090318,KS,ADOA,HG_26,26.19
2020127_090318,KS,BUSA,HG_27,27.45
2020127_090318,KS,CHYB,HG_19,19.38
2020127_090318,KS,CHYB,HH_19,19.38
2020127_090318,KS,CSOA,HG_48,48.58
2020127_090318,KS,DGLA,HG_51,51.06
2020127_090318,KS,DNBA,HG_56,56.86
2020127_090318,KS,DNYA,HG_49,49.16
2020127_090318,KS,EUSB,HG_48,48.93
2020127_090318,KS,EUSB,HH_48,48.93
2020127_090318,KS,GAGA,HG_48,48.69
2020127_090318,KS,GGSA,HG_32,32.25
2020127_090318,KS,GUJA,HG_59,59.28
2020127_090318,KS,GWLA,HG_48,48.91
2020127_090318,KS,JAEA,HG_13,13.4
2020127_090318,KS,KUJA,HG_59,59.28
2020127_090318,KS,PGEA,HG_13,13.66
2020127_090318,KS,SKBA,HG_41,41.56
2020127_090318,KS,SNDA,HG_57,57.86
2020127_090318,KS,SUBA,HG_33,33.82
2020127_090318,KS,TBA2,EL_39,39.32
2020127_090318,KS,TBA2,HG_39,39.32
2020127_090318,KS,UJNA,HG_56,56.17
2020127_090318,KS,ULJ2,HG_51,51.26
2020127_090318,KS,ULJ2,HH_51,51.26
2020127_090318,KS,YCHB,HG_40,40.17
2020127_090318,KS,YCHB,HH_40,40.17
2020127_090318,KS,YEAB,HG_13,13.71
2020127_090318,KS,YEAB,HH_13,13.71
2020127_090318,KS,YEYB,HG_27,27.82
2020127_090318,KS,YEYB,HH_27,27.82
2020127_090318,KS,YODB,HG_57,57.59
2020127_090318,KS,YODB,HH_57,57.59
2020127_090318,KS,YOJB,HG_30,30.82
2020127_090318,KS,YOJB,HH_30,30.82
2020127_090318,KS,YOW2,EL_56,56.28
2020127_090318,KS,YOW2,HG_56,56.28
2020127_132941,KG,CHS,HG_63,63.03
2020127_132941,KG,CHS,HH_63,63.03
2020127_132941,KG,DES,HG_52,52.06
2020127_132941,KG,DES,HH_52,52.06
2020127_132941,KG,DKJ,EL_80,80.67
2020127_132941,KG,DKJ,HG_80,80.67
2020127_132941,KG,HAK,EL_68,68.13
2020127_132941,KG,HAK,HG_68,68.13
2020127_132941,KG,HCH,HG_58,58.62
2020127_132941,KG,HCH,HH_58,58.62
2020127_132941,KG,JUC,HG_52,52.91
2020127_132941,KG,POHB,EL_56,56.68
2020127_132941,KG,POHB,HG_56,56.68
2020127_132941,KG,POSB,HG_63,63.55
2020127_132941,KG,POSB,HH_63,63.55
2020127_132941,KS,ADO2,EL_63,63.33
2020127_132941,KS,ADO2,HG_63,63.33
2020127_132941,KS,ADOA,HG_84,84.15
2020127_132941,KS,CHYB,HG_79,79.19
2020127_132941,KS,CHYB,HH_79,79.19
2020127_132941,KS,CSOA,HG_52,52.22
2020127_132941,KS,GAGA,HG_78,78.45
2020127_132941,KS,GGDA,HG_73,73.46
2020127_132941,KS,GGGA,HG_29,29.16
2020127_132941,KS,GGSA,HG_61,61.92
2020127_132941,KS,GIGA,HG_64,64.93
2020127_132941,KS,GUJA,HG_66,66.54
2020127_132941,KS,HMGA,HG_51,51.12
